Article Date,WriterID,Writer Email ID,Writer Name,FSN,Description Type,Source,BU,Super-Category,Category,Sub-Category,Vertical,Brand,Word Count,Upload Link,Reference Link,Rewrite Ticket
2015-03-30,73343,\N,\N,SOPE2WCTUWX4RZ45,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,BodySkinCare,Aloe Veda,130,http://www.flipkart.com/search?q=SOPE2WCTUWX4RZ45,NA,0
2015-03-30,76751,\N,\N,SOPE2WDPZMKZZUGA,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BathAndSpa,Soap,Aloe Veda,118,http://www.flipkart.com/search?q=SOPE2WDPZMKZZUGA,NA,0
2015-03-30,74839,\N,\N,Tissue sarees,SEO Small,Inhouse,Lifestyle,WomenClothing,WomenClothing,WomenClothing,WomenSari,Welcome Fashion,363,https://docs.google.com/a/flipkart.com/document/d/1OoLTorr2JZjZm2VzcAKOTnYMlmtB72m4nTvPnVvTiY8/edit,NA,0
2015-03-30,72891,\N,\N,TVSDWEQZ9GZFCZH7,Rich Product Description,Inhouse,Large,HomeEntertainmentLarge,Television,Television,Television,LG,500,http://www.flipkart.com/search?q=TVSDWEQZ9GZFCZH7,http://www.lg.com/in/tvs/lg-32LB530A/technical-specifications,0
2015-03-30,73957,\N,\N,Waistcoat,SEO Big,Inhouse,Lifestyle,MenClothing,MenClothing,MenClothing,MensWaistcoat,Louis Phillipe,502,https://docs.google.com/a/flipkart.com/document/d/1EK6wpEodF3A1XYjm7nZ1oTBFnOPB_9PRkYH8PIi1UNU/edit?usp=sharing,NA,0
2015-03-30,62509,\N,\N,WMNDYXX2CHRNBA8P,Rich Product Description Plan B,Inhouse,Large,WashingMachineDryer,WashingMachineDryer,WashingMachineDryer,WashingMachineDryer,LG,500,http://www.flipkart.com/search?q=WMNDYXX2CHRNBA8P,NA,0
2015-03-30,62509,\N,\N,WMNDYXX2EYW53TAX,Rich Product Description Plan B,Inhouse,Large,WashingMachineDryer,WashingMachineDryer,WashingMachineDryer,WashingMachineDryer,LG,500,http://www.flipkart.com/search?q=WMNDYXX2EYW53TAX,NA,0
2015-03-30,62509,\N,\N,WMNE5YYQZ6GSS4B8,Rich Product Description Plan B,Inhouse,Large,WashingMachineDryer,WashingMachineDryer,WashingMachineDryer,WashingMachineDryer,LG,500,http://www.flipkart.com/search?q=WMNE5YYQZ6GSS4B8,NA,0
2015-03-30,75026,\N,\N,Womens Shirts,SEO Small,Inhouse,Lifestyle,WomenClothing,WomenClothing,WomenClothing,WomenShirt,NA,263,https://docs.google.com/a/flipkart.com/document/d/1DplGbh4QD2oon_k4SpQygdj05s1q2qEZ158Bfn7XUOU/edit,NA,0
2015-03-31,78105,\N,\N,9780071333535,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,McGraw,158,http://www.flipkart.com/search?q=9780071333535,NA,0
2015-03-31,72062,\N,\N,9780143332473,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,Penguin Books Ltd,226,http://www.flipkart.com/search?q=9780143332473,NA,0
2015-03-31,78105,\N,\N,9780198064282,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Oxford,176,http://www.flipkart.com/search?q=9780198064282,NA,0
2015-03-31,78105,\N,\N,9780198090427,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Oxford,180,http://www.flipkart.com/search?q=9780198090427,NA,0
2015-03-31,78105,\N,\N,9780852265178,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,New Age International,120,http://www.flipkart.com/search?q=9780852265178,NA,0
2015-03-31,72062,\N,\N,9780857502988,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,Bantam Books,311,http://www.flipkart.com/search?q=9780857502988,NA,0
2015-03-31,78105,\N,\N,9781259062735,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,McGraw,144,http://www.flipkart.com/search?q=9781259062735,NA,0
2015-03-31,72062,\N,\N,9781405206204,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,Egmont,206,http://www.flipkart.com/search?q=9781405206204,NA,0
2015-03-31,72062,\N,\N,9781784750251,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,Randon House,237,http://www.flipkart.com/search?q=9781784750251,NA,0
2015-03-31,78105,\N,\N,9788120320475,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Phi,104,http://www.flipkart.com/search?q=9788120320475,NA,0
2015-03-31,78105,\N,\N,9788121909310,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,S. Chand,214,http://www.flipkart.com/search?q=9788121909310,NA,0
2015-03-31,78105,\N,\N,9788121927420,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,S. Chand,223,http://www.flipkart.com/search?q=9788121927420,NA,0
2015-03-31,78105,\N,\N,9788121927642,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,S. Chand,238,http://www.flipkart.com/search?q=9788121927642,NA,0
2015-03-31,78105,\N,\N,9788122300284,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Pustak Mahal,130,http://www.flipkart.com/search?q=9788122300284,NA,0
2015-03-31,78105,\N,\N,9788123906751,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,C. B. S,113,http://www.flipkart.com/search?q=9788123906751,NA,0
2015-03-31,78105,\N,\N,9788123922645,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,C. B. S,116,http://www.flipkart.com/search?q=9788123922645,NA,0
2015-03-31,78105,\N,\N,9788126526727,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Wiley,157,http://www.flipkart.com/search?q=9788126526727,NA,0
2015-03-31,78105,\N,\N,9788126527335,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Wiley,148,http://www.flipkart.com/search?q=9788126527335,NA,0
2015-03-31,78105,\N,\N,9788126531561,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Wiley,208,http://www.flipkart.com/search?q=9788126531561,NA,0
2015-03-31,78105,\N,\N,9788126551927,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Wiley,193,http://www.flipkart.com/search?q=9788126551927,NA,0
2015-03-31,72062,\N,\N,9788129131072,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,Rupa Publications India,171,http://www.flipkart.com/search?q=9788129131072,NA,0
2015-03-31,78105,\N,\N,9788130922683,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Viva,115,http://www.flipkart.com/search?q=9788130922683,NA,0
2015-03-31,78105,\N,\N,9788131516218,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Cengage,140,http://www.flipkart.com/search?q=9788131516218,NA,0
2015-03-31,78105,\N,\N,9788131731338,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Pearson,119,http://www.flipkart.com/search?q=9788131731338,NA,0
2015-03-31,78105,\N,\N,9788131791257,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Pearson,168,http://www.flipkart.com/search?q=9788131791257,NA,0
2015-03-31,72062,\N,\N,9788170287490,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,Rajpal And Sons,215,http://www.flipkart.com/search?q=9788170287490,NA,0
2015-03-31,72062,\N,\N,9788172345136,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,Fingerprint Publishing,206,http://www.flipkart.com/search?q=9788172345136,NA,0
2015-03-31,78105,\N,\N,9788173718977,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,University Press,168,http://www.flipkart.com/search?q=9788173718977,NA,0
2015-03-31,78105,\N,\N,9788174824578,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Neha,107,http://www.flipkart.com/search?q=9788174824578,NA,0
2015-03-31,78105,\N,\N,9788178125510,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Ramesh,103,http://www.flipkart.com/search?q=9788178125510,NA,0
2015-03-31,72062,\N,\N,9788181467515,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,Tulika Publishers,180,http://www.flipkart.com/search?q=9788181467515,NA,0
2015-03-31,78105,\N,\N,9788183327206,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Ratna Sagar,143,http://www.flipkart.com/search?q=9788183327206,NA,0
2015-03-31,78105,\N,\N,9788183574976,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Unique,193,http://www.flipkart.com/search?q=9788183574976,NA,0
2015-03-31,78105,\N,\N,9788183576505,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Unique,177,http://www.flipkart.com/search?q=9788183576505,NA,0
2015-03-31,78105,\N,\N,9788184451641,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Peepee,128,http://www.flipkart.com/search?q=9788184451641,NA,0
2015-03-31,72062,\N,\N,9788192681047,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,Pirates,222,http://www.flipkart.com/search?q=9788192681047,NA,0
2015-03-31,78105,\N,\N,9789332515321,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Pearson,122,http://www.flipkart.com/search?q=9789332515321,NA,0
2015-03-31,78105,\N,\N,9789350237625,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Standard Publishers Distributors,154,http://www.flipkart.com/search?q=9789350237625,NA,0
2015-03-31,78105,\N,\N,9789350251546,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,J.P Brothers,107,http://www.flipkart.com/search?q=9789350251546,NA,0
2015-03-31,72062,\N,\N,9789350330791,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,Maple Press,227,http://www.flipkart.com/search?q=9789350330791,NA,0
2015-03-31,78105,\N,\N,9789350350300,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Universal Law Pub,196,http://www.flipkart.com/search?q=9789350350300,NA,0
2015-03-31,78105,\N,\N,9789350582503,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,V. K. Gopal Pub,188,http://www.flipkart.com/search?q=9789350582503,NA,0
2015-03-31,72062,\N,\N,9789351033721,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,Scholastic,138,http://www.flipkart.com/search?q=9789351033721,NA,0
2015-03-31,78105,\N,\N,9789351417057,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Arihant,203,http://www.flipkart.com/search?q=9789351417057,NA,0
2015-03-31,78105,\N,\N,9789351417538,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Arihant,189,http://www.flipkart.com/search?q=9789351417538,NA,0
2015-03-31,78105,\N,\N,9789351442240,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,G. K. Pub,158,http://www.flipkart.com/search?q=9789351442240,NA,0
2015-03-31,72062,\N,\N,9789380005331,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,G K Publishers Pvt. Ltd.,291,http://www.flipkart.com/search?q=9789380005331,NA,0
2015-03-31,78105,\N,\N,9789380644578,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Laxmi,153,http://www.flipkart.com/search?q=9789380644578,NA,0
2015-03-31,72062,\N,\N,9789380816302,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Fiction,Fiction & Non-Fiction,G K Publishers Pvt. Ltd.,248,http://www.flipkart.com/search?q=9789380816302,NA,0
2015-03-31,78105,\N,\N,9789382732495,Regular Description,Inhouse,FMCGAndOthers,Book,Book,Books-Academic,Academic & Professional,Kalinjar,131,http://www.flipkart.com/search?q=9789382732495,NA,0
2015-03-31,60952,\N,\N,ACCE5KX6RXW2RAKF,Rich Product Description Plan B,Inhouse,Electronics,CCCAcc,MobileAccessory,PersonalAudio,BluetoothHeadset,Motorola,300,http://www.flipkart.com/search?q=ACCE5KX6RXW2RAKF,NA,0
2015-03-31,60952,\N,\N,ACCE5KX6WFQS8P6K,Rich Product Description Plan B,Inhouse,Electronics,CCCAcc,MobileAccessory,PersonalAudio,BluetoothHeadset,Motorola,300,http://www.flipkart.com/search?q=ACCE5KX6WFQS8P6K,NA,0
2015-03-31,77584,\N,\N,ACNE5GGUEZBQH6X8,Rich Product Description Plan A,Inhouse,Large,MicrowaveAC,AirConditioner,AirConditioner,AirConditioner,Carrier,400,http://www.flipkart.com/search?q=ACNE5GGUEZBQH6X8,http://www.flipkart.com/carrier-12k-kurve-1-ton-4-star-ac/p/itme5ggv9azvswtf?pid=ACNE5GGUEZBQH6X8&otracker=start&q=ACNE5GGUEZBQH6X8&as=off&as-show=off,0
2015-03-31,77584,\N,\N,ACNE5GGUQAQN4QYX,Rich Product Description Plan A,Inhouse,Large,MicrowaveAC,AirConditioner,AirConditioner,AirConditioner,Carrier,400,http://www.flipkart.com/search?q=ACNE5GGUQAQN4QYX,http://www.flipkart.com/carrier-18k-kurve-1-5-ton-4-star-ac/p/itme5ggvz5hqwfjz?pid=ACNE5GGUQAQN4QYX&otracker=start&q=ACNE5GGUQAQN4QYX&as=off&as-show=off,0
2015-03-31,73957,\N,\N,Adidas Shoes,SEO Big,Inhouse,Lifestyle,Footwear,Footwear,Footwear,Footwear,Adidas,488,https://docs.google.com/a/flipkart.com/document/d/1ORliIQdHKNAlKW4rcIR3idCsXH7GDHBe9YePAw81TJo/edit?usp=sharing,NA,0
2015-03-31,73957,\N,\N,Art Silk Saree,SEO Small,Inhouse,Lifestyle,WomenClothing,WomenClothing,WomenClothing,WomenSari,Ayushi,299,https://docs.google.com/a/flipkart.com/document/d/1cwYhLWjY2TJDh9cY7S-aMw04LfAgC5g114FZNV03N50/edit?usp=sharing,NA,0
2015-03-31,73957,\N,\N,Bike Headlight,SEO Small,Inhouse,Auto,AutoAccessory,BikeAccessory,BikeAccessory,BikeAccessory,Vega,311,https://docs.google.com/a/flipkart.com/document/d/1NgyAtut0KVbq0CTzRV_sW9-FK57kTOTSvYUvkkGFj1k/edit?usp=sharing,NA,0
2015-03-31,74839,\N,\N,Bike Key Chains,SEO Small,Inhouse,Auto,AutoAccessory,BikeAccessory,BikeAccessory,BikeAccessory,Aura,317,https://docs.google.com/a/flipkart.com/document/d/1LmkxrEFYz5rqpvfbGbZMDbBJJRKkGuvUwvythebBIxQ/edit,NA,0
2015-03-31,73343,\N,\N,CAGD8AZWJRXKDEJK,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,ComboAndKit,ComboAndKit,Nike,72,http://www.flipkart.com/search?q=CAGD8AZWJRXKDEJK,NA,0
2015-03-31,73858,\N,\N,CAGDP5WV5XFZUBE7,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,ComboAndKit,ComboAndKit,Zero Gravity,85,http://www.flipkart.com/search?q=CAGDP5WV5XFZUBE7,NA,0
2015-03-31,73343,\N,\N,CAGEY7KNP5YJP3YG,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,ComboAndKit,ComboAndKit,Dunhill,63,http://www.flipkart.com/search?q=CAGEY7KNP5YJP3YG,NA,0
2015-03-31,56035,\N,\N,CAGEY7KNS8YXJZQR,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,ComboAndKit,ComboAndKit,Hermes,98,http://www.flipkart.com/search?q=CAGEY7KNS8YXJZQR,NA,0
2015-03-31,74839,\N,\N,Car Stickers,SEO Big,Inhouse,Auto,AutoAccessory,CarAccessory,CarAccessory,CarAccessory,Sans,527,https://docs.google.com/a/flipkart.com/document/d/1py_nJkv00LTqNFy3zp6kGl1n6LuGikGV-dTkYWUCG84/edit,NA,0
2015-03-31,74839,\N,\N,Car/vehicle lubricants,SEO Small,Inhouse,Auto,AutoAccessory,CarAccessory,CarAccessory,CarAccessory,Audi,299,https://docs.google.com/a/flipkart.com/document/d/1cRbPMYaZhc7p-vXtJfqzQGPkQz2kHkJZBvqB1iYiGvM/edit,NA,0
2015-03-31,76932,\N,\N,CDMDXU4QA8PGG8YS,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,SexualWellness,Condom,Kamasutra,111,http://www.flipkart.com/search?q=CDMDXU4QA8PGG8YS,NA,0
2015-03-31,76932,\N,\N,CDMDXU4QJRXGVEBV,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,SexualWellness,Condom,Kohinoor,97,http://www.flipkart.com/search?q=CDMDXU4QJRXGVEBV,NA,0
2015-03-31,76932,\N,\N,CDMDZJY6A2JGFXFZ,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,SexualWellness,Condom,Kohinoor,121,http://www.flipkart.com/search?q=CDMDZJY6A2JGFXFZ,NA,0
2015-03-31,76932,\N,\N,CDMDZJY6FHCPTQV8,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,SexualWellness,Condom,Kohinoor,76,http://www.flipkart.com/search?q=CDMDZJY6FHCPTQV8,NA,0
2015-03-31,73343,\N,\N,DEOD8AZ8XHK3UJGA,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,Fragrance,Deodorant,Nivea,99,http://www.flipkart.com/search?q=DEOD8AZ8XHK3UJGA,NA,0
2015-03-31,73343,\N,\N,DEODE8H8YKGXYJA7,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,Fragrance,Deodorant,Lomani,103,http://www.flipkart.com/search?q=DEODE8H8YKGXYJA7,NA,0
2015-03-31,76751,\N,\N,DEODHFPMMGCEYND5,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,Fragrance,Deodorant,Denim,99,http://www.flipkart.com/search?q=DEODHFPMMGCEYND5,NA,0
2015-03-31,76751,\N,\N,DEODHFPMYP3UJG5N,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,Fragrance,Deodorant,Denim,106,http://www.flipkart.com/search?q=DEODHFPMYP3UJG5N,NA,0
2015-03-31,73343,\N,\N,DEODHX5MUE4JGZZ9,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,Fragrance,Deodorant,Wild Stone,60,http://www.flipkart.com/search?q=DEODHX5MUE4JGZZ9,NA,0
2015-03-31,76751,\N,\N,DEODMKKQQJDNSCHH,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,Fragrance,Deodorant,Streax,92,http://www.flipkart.com/search?q=DEODMKKQQJDNSCHH,NA,0
2015-03-31,76751,\N,\N,DEODPMKBUDPJQ2TF,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,Fragrance,Deodorant,Nivea,101,http://www.flipkart.com/search?q=DEODPMKBUDPJQ2TF,NA,0
2015-03-31,76751,\N,\N,DEODRUFNZBFARRYK,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,Fragrance,Deodorant,Essenza Di Wills,96,http://www.flipkart.com/search?q=DEODRUFNZBFARRYK,NA,0
2015-03-31,73343,\N,\N,DEODXFBE9XJV3GGJ,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,Fragrance,Deodorant,Irish Spring,137,http://www.flipkart.com/search?q=DEODXFBE9XJV3GGJ,NA,0
2015-03-31,75027,\N,\N,DEODXZMK4KJ4MGH5,Regular Description,Inhouse,Lifestyle,LifestyleAccessory,PremiumFragrance,PremiumFragrance,Perfume,Grace Cole,83,http://www.flipkart.com/search?q=DEODXZMK4KJ4MGH5,NA,0
2015-03-31,75027,\N,\N,DEODXZMKH4YV3FVZ,Regular Description,Inhouse,Lifestyle,LifestyleAccessory,PremiumFragrance,PremiumFragrance,Perfume,Grace Cole,101,http://www.flipkart.com/search?q=DEODXZMKH4YV3FVZ,NA,0
2015-03-31,73858,\N,\N,DEODXZMKTH8MXNKG,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,Fragrance,Deodorant,Grace Cole,85,http://www.flipkart.com/search?q=DEODXZMKTH8MXNKG,NA,0
2015-03-31,56035,\N,\N,DEODZ3F3S66GNRZS,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,Fragrance,Deodorant,Gatsby,59,http://www.flipkart.com/search?q=DEODZ3F3S66GNRZS,NA,0
2015-03-31,73858,\N,\N,DEODZ6ZU4SKXRAYS,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,Fragrance,Deodorant,Natio,90,http://www.flipkart.com/search?q=DEODZ6ZU4SKXRAYS,NA,0
2015-03-31,76751,\N,\N,DEODZE4VYYSGKYVZ,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,Fragrance,Deodorant,Garnier,108,http://www.flipkart.com/search?q=DEODZE4VYYSGKYVZ,NA,0
2015-03-31,76751,\N,\N,DEODZVCFNU2KPJVM,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,Fragrance,Deodorant,LOccitane en Provence,95,http://www.flipkart.com/search?q=DEODZVCFNU2KPJVM,NA,0
2015-03-31,56035,\N,\N,DEOEYE8GZH3MJHXZ,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,Fragrance,Deodorant,Nivea,88,http://www.flipkart.com/search?q=DEOEYE8GZH3MJHXZ,NA,0
2015-03-31,56035,\N,\N,DEOEYQMAQCBHG4YR,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,Fragrance,Deodorant,Axe,60,http://www.flipkart.com/search?q=DEOEYQMAQCBHG4YR,NA,0
2015-03-31,56035,\N,\N,DEOEYQMAY7YCDYAZ,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,Fragrance,Deodorant,Axe,60,http://www.flipkart.com/search?q=DEOEYQMAY7YCDYAZ,NA,0
2015-03-31,56035,\N,\N,DEOEYTVFF32CFG2N,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,Fragrance,Deodorant,Axe,48,http://www.flipkart.com/search?q=DEOEYTVFF32CFG2N,NA,0
2015-03-31,73343,\N,\N,DEOEYTVFZZQU65GJ,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,Fragrance,Deodorant,Axe,86,http://www.flipkart.com/search?q=DEOEYTVFZZQU65GJ,NA,0
2015-03-31,62509,\N,\N,DYRE4UAFJRJZXZHB,Rich Product Description Plan B,Inhouse,Large,WashingMachineDryer,WashingMachineDryer,WashingMachineDryer,WashingMachineDryer,IFB,500,http://www.flipkart.com/search?q=DYRE4UAFJRJZXZHB,NA,0
2015-03-31,62509,\N,\N,DYRE5YPZGPBMDQU8,Rich Product Description Plan B,Inhouse,Large,WashingMachineDryer,WashingMachineDryer,WashingMachineDryer,WashingMachineDryer,IFB,500,http://www.flipkart.com/search?q=DYRE5YPZGPBMDQU8,NA,0
2015-03-31,75027,\N,\N,ELRD96GN4JF3FXNA,Regular Description,Inhouse,Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,Eye,Lakme,87,http://www.flipkart.com/search?q=ELRD96GN4JF3FXNA,NA,0
2015-03-31,56035,\N,\N,ELRD96GNZGCKC6ZH,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,EyeCare,Merklen,90,http://www.flipkart.com/search?q=ELRD96GNZGCKC6ZH,NA,0
2015-03-31,56035,\N,\N,ELRDAWTYKQHHZAHW,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,EyeCare,Coloressence,93,http://www.flipkart.com/search?q=ELRDAWTYKQHHZAHW,NA,0
2015-03-31,73858,\N,\N,ELRDF2BPAYDKGJRR,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,HandCare,Lakme,94,http://www.flipkart.com/search?q=ELRDF2BPAYDKGJRR,NA,0
2015-03-31,73343,\N,\N,ELRDF2BPWXMUMZYA,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,HandCare,Lakme,115,http://www.flipkart.com/search?q=ELRDF2BPWXMUMZYA,NA,0
2015-03-31,73858,\N,\N,ELRDF2BPZPNKHHK2,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,HandCare,Lakme,109,http://www.flipkart.com/search?q=ELRDF2BPZPNKHHK2,NA,0
2015-03-31,75027,\N,\N,ELRDJEVG4NFQWFRN,Regular Description,Inhouse,Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,Eye,Lakme,121,http://www.flipkart.com/search?q=ELRDJEVG4NFQWFRN,NA,0
2015-03-31,75028,\N,\N,ELRDTTP6KFACXCCE,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,EyeCare,Deborah,99,http://www.flipkart.com/search?q=ELRDTTP6KFACXCCE,NA,0
2015-03-31,75028,\N,\N,ELRDTTP6ZYFR5GSZ,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,EyeCare,Deborah,95,http://www.flipkart.com/search?q=ELRDTTP6ZYFR5GSZ,NA,0
2015-03-31,75027,\N,\N,ELRDYRGCNNEJYZVS,Regular Description,Inhouse,Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,Eye,Lakme,87,http://www.flipkart.com/search?q=ELRDYRGCNNEJYZVS,NA,0
2015-03-31,75027,\N,\N,ELRDYRGCUKCTCZCD,Regular Description,Inhouse,Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,Eye,Lakme,94,http://www.flipkart.com/search?q=ELRDYRGCUKCTCZCD,NA,0
2015-03-31,73343,\N,\N,ESDD96FECZDYCX89,Regular Description,Inhouse,FMCGAndOthers,HomeAndPersonalCare,PersonalCare,BodySkinCare,EyeCare,Deborah,100,http://www.flipkart.com/search?q=ESDD96FECZDYCX89,http://www.deborahmilano.com/en/prodotti/eye-design-quad-eyeshadow,0
2015-03-31,76751,\N,\N,ESDD96FEFYYQGGYF,Regular Description,Inhouse,Lifestyle,LifestyleAccessory,BeautyAccessory,Makeup,Eye,NYX,126,http://www.flipkart.com/search?q=ESDD96FEFYYQGGYF,http://www.nyxcosmetics.com/p-230-hot-singles-eye-shadow.aspx,0
